DATE(HOURS/DAY/MONTH/YEAR),ENERGY CONSUMPTION,TEMPERATURE(C),PRESSURE,HUMIDITY,WEATHER CODE,WIND DIRECTION(DEGREE),WIND SPEED(KMPH),WORKDAY,PUBLIC HOLIDAY
2021-02-14 08:00:00,1315,22,1011,15,113,81,12,0,0
2021-02-14 09:00:00,1240,26,1011,14,113,89,12,0,0
2021-02-14 10:00:00,1285,29,1011,12,113,90,11,0,0
2021-02-14 11:00:00,1221,32,1010,11,113,91,14,0,0
2021-02-14 12:00:00,1282,34,1010,9,113,92,8,0,0
2021-02-14 13:00:00,1364,35,1009,9,113,150,7,0,0
2021-02-14 14:00:00,1269,36,1008,8,113,208,6,0,0
2021-02-14 15:00:00,1323,37,1007,7,113,266,5,0,0
2021-02-14 16:00:00,1354,37,1006,8,113,293,5,0,0
2021-02-14 17:00:00,1295,36,1006,9,113,321,5,0,0
2021-02-14 18:00:00,1258,36,1006,10,113,348,5,0,0
2021-02-14 19:00:00,1273,34,1007,11,113,304,5,0,0
2021-02-14 20:00:00,1272,32,1008,12,113,260,9,0,0
2021-02-14 21:00:00,1388,31,1009,13,113,216,9,0,0
2021-02-14 22:00:00,1335,29,1009,14,113,165,5,0,0
2021-02-14 23:00:00,1294,27,1010,15,113,113,6,0,0
2021-02-15 00:00:00,1330,25,1010,16,113,62,7,1,0
2021-02-15 01:00:00,1305,24,1010,16,113,61,7,1,0
2021-02-15 02:00:00,1334,23,1010,17,113,59,8,1,0
2021-02-15 03:00:00,1280,22,1010,17,113,58,9,1,0
2021-02-15 04:00:00,1331,22,1010,18,113,57,9,1,0
2021-02-15 05:00:00,1305,21,1010,18,113,56,10,1,0
2021-02-15 06:00:00,1333,21,1011,18,113,56,11,1,0
2021-02-15 07:00:00,1276,21,1011,17,113,58,12,1,0
2021-02-15 08:00:00,1306,22,1012,15,113,60,13,1,0
2021-02-15 09:00:00,1277,26,1012,14,113,62,14,1,0
2021-02-15 10:00:00,1325,29,1012,12,113,59,14,1,0
2021-02-15 11:00:00,1289,31,1011,11,113,56,13,1,0
2021-02-15 12:00:00,1354,34,1011,9,113,52,13,1,0
2021-02-15 13:00:00,1282,35,1010,8,113,45,12,1,0
2021-02-15 14:00:00,1315,36,1009,8,113,37,12,1,0
2021-02-15 15:00:00,1276,37,1008,7,113,30,12,1,0
2021-02-15 16:00:00,1248,36,1008,8,113,27,13,1,0
2021-02-15 17:00:00,1298,36,1008,8,113,24,13,1,0
2021-02-15 18:00:00,1239,34,1008,9,113,21,14,1,0
2021-02-15 19:00:00,1247,32,1008,10,113,27,14,1,0
2021-02-15 20:00:00,1258,31,1009,10,113,32,14,1,0
2021-02-15 21:00:00,1351,30,1010,11,113,37,14,1,0
2021-02-15 22:00:00,1336,28,1011,11,113,44,14,1,0
2021-02-15 23:00:00,1275,26,1011,11,113,51,15,1,0
2021-02-16 00:00:00,1287,26,1012,12,113,58,15,1,0
2021-02-16 01:00:00,1278,25,1011,12,113,58,16,1,0
2021-02-16 02:00:00,1316,24,1011,12,113,59,16,1,0
2021-02-16 03:00:00,1280,23,1011,12,113,59,17,1,0
2021-02-16 04:00:00,1332,22,1011,12,113,59,18,1,0
2021-02-16 05:00:00,1230,22,1011,12,113,59,18,1,0
2021-02-16 06:00:00,1314,22,1011,12,113,59,19,1,0
2021-02-16 07:00:00,1323,22,1012,11,113,60,20,1,0
2021-02-16 08:00:00,1298,23,1012,10,113,61,22,1,0
2021-02-16 09:00:00,1288,25,1013,10,113,62,23,1,0
2021-02-16 10:00:00,1344,29,1012,9,113,61,24,1,0
2021-02-16 11:00:00,1201,31,1012,8,113,60,24,1,0
2021-02-16 12:00:00,1285,33,1011,7,113,59,25,1,0
2021-02-16 13:00:00,1261,34,1011,7,113,58,24,1,0
2021-02-16 14:00:00,1302,34,1010,6,113,57,24,1,0
2021-02-16 15:00:00,1295,35,1009,6,113,56,23,1,0
2021-02-16 16:00:00,1337,34,1009,7,113,56,21,1,0
2021-02-16 17:00:00,1228,33,1009,7,113,56,19,1,0
2021-02-16 18:00:00,1310,32,1009,8,113,56,17,1,0
2021-02-16 19:00:00,1291,31,1010,8,113,55,16,1,0
2021-02-16 20:00:00,1340,29,1011,8,113,55,16,1,0
2021-02-16 21:00:00,1286,28,1012,9,113,54,16,1,0
2021-02-16 22:00:00,1245,27,1012,9,113,56,17,1,0
2021-02-16 23:00:00,1301,25,1012,9,113,58,19,1,0
2021-02-17 00:00:00,1354,25,1013,9,113,60,21,1,0
2021-02-17 01:00:00,1300,25,1012,9,113,60,21,1,0
2021-02-17 02:00:00,1293,24,1012,9,113,61,22,1,0
2021-02-17 03:00:00,1279,23,1012,9,113,62,23,1,0
2021-02-17 04:00:00,1263,22,1012,9,113,62,24,1,0
2021-02-17 05:00:00,1323,22,1013,10,113,62,24,1,0
2021-02-17 06:00:00,1330,21,1013,10,113,62,24,1,0
2021-02-17 07:00:00,1249,21,1014,11,113,61,25,1,0
2021-02-17 08:00:00,1284,21,1014,11,113,61,26,1,0
2021-02-17 09:00:00,1250,23,1015,11,113,61,27,1,0
2021-02-17 10:00:00,1309,26,1014,11,113,60,27,1,0
2021-02-17 11:00:00,1275,27,1014,10,113,60,27,1,0
2021-02-17 12:00:00,1324,29,1013,10,113,59,27,1,0
2021-02-17 13:00:00,1292,30,1012,10,113,58,26,1,0
2021-02-17 14:00:00,1327,31,1011,10,113,57,25,1,0
2021-02-17 15:00:00,1324,32,1010,10,113,56,24,1,0
2021-02-17 16:00:00,1332,31,1010,11,113,55,22,1,0
2021-02-17 17:00:00,1306,30,1011,12,113,54,20,1,0
2021-02-17 18:00:00,1282,30,1011,13,113,53,18,1,0
2021-02-17 19:00:00,1330,28,1012,14,113,52,18,1,0
2021-02-17 20:00:00,1272,26,1012,16,113,52,18,1,0
2021-02-17 21:00:00,1290,25,1013,17,113,51,18,1,0
2021-02-17 22:00:00,1289,24,1014,19,113,52,19,1,0
2021-02-17 23:00:00,1340,22,1014,20,113,53,20,1,0
2021-02-18 00:00:00,1273,22,1014,22,113,53,21,1,0
2021-02-18 01:00:00,1312,21,1014,23,113,55,21,1,0
2021-02-18 02:00:00,1274,20,1014,24,113,56,21,1,0
2021-02-18 03:00:00,1265,19,1014,25,113,58,22,1,0
2021-02-18 04:00:00,1197,18,1014,25,113,59,22,1,0
2021-02-18 05:00:00,1288,18,1014,24,113,60,22,1,0
2021-02-18 06:00:00,1328,17,1015,23,113,61,22,1,0
2021-02-18 07:00:00,1211,17,1015,22,113,62,23,1,0
2021-02-18 08:00:00,1287,18,1016,21,113,63,24,1,0
2021-02-18 09:00:00,1269,20,1016,20,113,64,25,1,0
2021-02-18 10:00:00,1294,22,1016,18,113,64,24,1,0
2021-02-18 11:00:00,1336,24,1015,16,113,63,23,1,0
2021-02-18 12:00:00,1293,25,1015,14,113,63,23,1,0
2021-02-18 13:00:00,1294,26,1014,13,113,61,21,1,0
2021-02-18 14:00:00,1288,27,1012,12,113,58,20,1,0
2021-02-18 15:00:00,1283,28,1011,11,113,56,18,1,0
2021-02-18 16:00:00,1348,28,1012,12,113,52,18,1,0
2021-02-18 17:00:00,1273,27,1012,12,113,47,17,1,0
2021-02-18 18:00:00,1279,27,1012,13,113,43,17,1,0
2021-02-18 19:00:00,1296,25,1013,14,113,45,17,1,0
2021-02-18 20:00:00,1253,23,1014,15,113,46,18,1,0
2021-02-18 21:00:00,1285,22,1014,16,113,47,18,1,0
2021-02-18 22:00:00,1394,21,1015,16,113,50,19,1,0
2021-02-18 23:00:00,1276,20,1015,17,113,53,19,1,0
2021-02-19 00:00:00,1249,20,1015,18,113,56,20,1,0
2021-02-19 01:00:00,1356,19,1015,19,113,58,20,1,0
2021-02-19 02:00:00,1299,18,1015,20,113,61,21,1,0
2021-02-19 03:00:00,1257,17,1015,21,113,63,21,1,0
2021-02-19 04:00:00,1274,17,1015,20,113,64,21,1,0
2021-02-19 05:00:00,1245,16,1015,20,113,64,21,1,0
2021-02-19 06:00:00,1263,16,1016,20,113,65,21,1,0
2021-02-19 07:00:00,1306,16,1016,19,113,64,21,1,0
2021-02-19 08:00:00,1294,17,1016,18,113,63,21,1,0
2021-02-19 09:00:00,1308,18,1017,17,113,62,21,1,0
2021-02-19 10:00:00,1285,20,1016,15,113,61,19,1,0
2021-02-19 11:00:00,1297,23,1015,14,113,60,18,1,0
2021-02-19 12:00:00,1307,25,1015,13,113,59,16,1,0
2021-02-19 13:00:00,1278,27,1014,12,113,49,14,1,0
2021-02-19 14:00:00,1296,29,1013,11,113,39,11,1,0
2021-02-19 15:00:00,1298,30,1011,10,113,28,9,1,0
2021-02-19 16:00:00,1282,30,1012,10,113,25,10,1,0
2021-02-19 17:00:00,1340,30,1012,11,113,22,11,1,0
2021-02-19 18:00:00,1312,29,1012,11,113,19,12,1,0
2021-02-19 19:00:00,1331,27,1012,11,113,25,13,1,0
2021-02-19 20:00:00,1308,26,1013,11,113,32,14,1,0
2021-02-19 21:00:00,1295,25,1014,12,113,39,16,1,0
2021-02-19 22:00:00,1315,23,1014,12,113,44,16,1,0
2021-02-19 23:00:00,1262,21,1015,13,113,48,16,1,0
2021-02-20 00:00:00,1299,20,1015,14,113,53,16,0,0
2021-02-20 01:00:00,1266,19,1015,15,113,55,16,0,0
2021-02-20 02:00:00,1283,18,1015,17,113,57,16,0,0
2021-02-20 03:00:00,1292,17,1015,18,113,59,17,0,0
2021-02-20 04:00:00,1223,16,1016,19,113,61,17,0,0
2021-02-20 05:00:00,1347,16,1016,20,113,63,17,0,0
2021-02-20 06:00:00,1326,16,1016,20,113,64,17,0,0
2021-02-20 07:00:00,1241,16,1017,19,113,65,17,0,0
2021-02-20 08:00:00,1344,17,1017,18,113,66,17,0,0
2021-02-20 09:00:00,1314,20,1017,16,113,67,17,0,0
2021-02-20 10:00:00,1310,23,1016,15,113,65,14,0,0
2021-02-20 11:00:00,1271,26,1016,13,113,63,12,0,0
2021-02-20 12:00:00,1338,28,1015,12,113,61,10,0,0
2021-02-20 13:00:00,1338,30,1013,11,113,116,8,0,0
2021-02-20 14:00:00,1332,31,1012,10,113,172,6,0,0
2021-02-20 15:00:00,1311,32,1011,10,113,227,4,0,0
2021-02-20 16:00:00,1280,31,1011,10,113,263,5,0,0
2021-02-20 17:00:00,1287,32,1011,11,113,299,5,0,0
2021-02-20 18:00:00,1216,31,1011,12,113,335,6,0,0
2021-02-20 19:00:00,1250,28,1012,13,113,275,7,0,0
2021-02-20 20:00:00,1340,27,1013,15,113,214,8,0,0
2021-02-20 21:00:00,1341,26,1014,16,113,154,9,0,0
2021-02-20 22:00:00,1274,24,1014,17,113,120,10,0,0
2021-02-20 23:00:00,1298,22,1014,18,113,86,11,0,0
2021-02-21 00:00:00,1308,21,1015,19,113,52,12,0,0
2021-02-21 01:00:00,1263,21,1015,18,113,54,12,0,0
2021-02-21 02:00:00,1249,20,1014,18,113,55,13,0,0
2021-02-21 03:00:00,1287,18,1014,18,113,57,14,0,0
2021-02-21 04:00:00,1258,18,1014,18,113,58,15,0,0
2021-02-21 05:00:00,1282,18,1014,17,113,59,15,0,0
2021-02-21 06:00:00,1252,18,1014,17,113,60,16,0,0
2021-02-21 07:00:00,1265,18,1015,16,113,62,16,0,0
2021-02-21 08:00:00,1313,19,1015,14,113,64,17,0,0
2021-02-21 09:00:00,1283,21,1015,13,113,66,18,0,0
2021-02-21 10:00:00,1230,24,1014,12,113,70,15,0,0
2021-02-21 11:00:00,1271,27,1014,11,113,75,13,0,0
2021-02-21 12:00:00,1282,30,1013,10,113,80,10,0,0
2021-02-21 13:00:00,1314,31,1012,9,113,135,9,0,0
2021-02-21 14:00:00,1270,32,1011,9,113,190,9,0,0
2021-02-21 15:00:00,1308,33,1010,9,113,245,8,0,0
2021-02-21 16:00:00,1275,33,1010,10,113,277,8,0,0
2021-02-21 17:00:00,1301,33,1010,11,113,310,8,0,0
2021-02-21 18:00:00,1312,32,1010,11,113,343,8,0,0
2021-02-21 19:00:00,1252,29,1011,12,113,280,9,0,0
2021-02-21 20:00:00,1269,28,1011,13,113,218,10,0,0
2021-02-21 21:00:00,1372,26,1012,13,113,155,12,0,0
2021-02-21 22:00:00,1363,25,1013,14,113,121,12,0,0
2021-02-21 23:00:00,1313,23,1013,14,113,87,12,0,0
2021-02-22 00:00:00,1287,22,1013,15,113,53,13,1,0
2021-02-22 01:00:00,1237,21,1013,14,113,56,13,1,0
2021-02-22 02:00:00,1261,20,1013,14,113,58,14,1,0
2021-02-22 03:00:00,1303,20,1012,14,113,60,15,1,0
2021-02-22 04:00:00,1243,20,1013,13,113,60,16,1,0
2021-02-22 05:00:00,1311,20,1013,13,113,60,17,1,0
2021-02-22 06:00:00,1231,20,1013,12,113,60,18,1,0
2021-02-22 07:00:00,1314,19,1014,12,113,61,19,1,0
2021-02-22 08:00:00,1309,20,1014,11,113,62,20,1,0
2021-02-22 09:00:00,1318,22,1014,10,113,63,21,1,0
2021-02-22 10:00:00,1318,26,1014,10,113,66,19,1,0
2021-02-22 11:00:00,1346,28,1013,9,113,68,18,1,0
2021-02-22 12:00:00,1267,30,1013,9,113,70,17,1,0
2021-02-22 13:00:00,1297,31,1012,9,113,66,15,1,0
2021-02-22 14:00:00,1283,32,1011,8,113,62,13,1,0
2021-02-22 15:00:00,1313,33,1010,8,113,58,12,1,0
2021-02-22 16:00:00,1298,33,1010,9,113,52,12,1,0
2021-02-22 17:00:00,1299,33,1010,10,113,47,12,1,0
2021-02-22 18:00:00,1285,31,1010,11,113,41,12,1,0
2021-02-22 19:00:00,1310,30,1010,11,113,43,12,1,0
2021-02-22 20:00:00,1333,28,1011,12,113,45,13,1,0
2021-02-22 21:00:00,1292,27,1012,13,113,47,13,1,0
2021-02-22 22:00:00,1316,26,1012,13,113,50,14,1,0
2021-02-22 23:00:00,1321,24,1013,13,113,52,14,1,0
2021-02-23 00:00:00,1344,23,1013,13,113,55,14,1,0
2021-02-23 01:00:00,1221,22,1013,13,113,56,14,1,0
2021-02-23 02:00:00,1237,22,1012,13,113,58,15,1,0
2021-02-23 03:00:00,1270,21,1012,14,113,59,15,1,0
2021-02-23 04:00:00,1327,20,1013,14,113,59,16,1,0
2021-02-23 05:00:00,1281,20,1013,14,113,60,17,1,0
2021-02-23 06:00:00,1316,20,1013,14,113,61,17,1,0
2021-02-23 07:00:00,1318,20,1014,14,113,64,18,1,0
2021-02-23 08:00:00,1378,21,1014,13,113,67,19,1,0
2021-02-23 09:00:00,1362,23,1015,12,113,70,20,1,0
2021-02-23 10:00:00,1315,27,1014,11,113,72,18,1,0
2021-02-23 11:00:00,1292,29,1013,11,113,73,17,1,0
2021-02-23 12:00:00,1241,31,1013,10,113,75,15,1,0
2021-02-23 13:00:00,1294,32,1012,11,113,68,13,1,0
2021-02-23 14:00:00,1305,34,1011,11,113,61,11,1,0
2021-02-23 15:00:00,1301,34,1009,11,113,54,9,1,0
2021-02-23 16:00:00,1296,34,1009,13,113,45,9,1,0
2021-02-23 17:00:00,1304,33,1009,14,113,35,10,1,0
2021-02-23 18:00:00,1286,33,1010,15,113,26,10,1,0
2021-02-23 19:00:00,1229,31,1010,15,113,33,11,1,0
2021-02-23 20:00:00,1289,29,1011,15,113,40,12,1,0
2021-02-23 21:00:00,1242,28,1012,15,113,48,12,1,0
2021-02-23 22:00:00,1282,27,1012,16,113,51,12,1,0
2021-02-23 23:00:00,1309,25,1013,16,113,55,13,1,0
2021-02-24 00:00:00,1236,24,1013,16,113,59,13,1,0
2021-02-24 01:00:00,1276,23,1013,17,113,62,13,1,0
2021-02-24 02:00:00,1268,22,1012,17,113,64,14,1,0
2021-02-24 03:00:00,1315,20,1012,18,113,66,14,1,0
2021-02-24 04:00:00,1310,20,1013,18,113,67,15,1,0
2021-02-24 05:00:00,1295,20,1013,18,113,67,16,1,0
2021-02-24 06:00:00,1356,19,1013,19,113,68,17,1,0
2021-02-24 07:00:00,1335,20,1014,17,113,70,17,1,0
2021-02-24 08:00:00,1283,21,1014,16,113,71,17,1,0
2021-02-24 09:00:00,1301,24,1015,14,113,73,18,1,0
2021-02-24 10:00:00,1376,26,1014,13,113,77,16,1,0
2021-02-24 11:00:00,1290,30,1013,12,113,82,14,1,0
2021-02-24 12:00:00,1294,32,1013,11,113,87,12,1,0
2021-02-24 13:00:00,1325,33,1011,11,113,70,10,1,0
2021-02-24 14:00:00,1372,34,1010,11,113,53,9,1,0
2021-02-24 15:00:00,1242,35,1009,12,113,36,7,1,0
2021-02-24 16:00:00,1258,35,1009,13,113,27,7,1,0
2021-02-24 17:00:00,1243,34,1009,14,113,17,8,1,0
2021-02-24 18:00:00,1332,34,1009,15,113,8,8,1,0
2021-02-24 19:00:00,1337,32,1010,15,113,18,9,1,0
2021-02-24 20:00:00,1248,30,1011,15,113,28,11,1,0
2021-02-24 21:00:00,1306,29,1011,16,113,38,12,1,0
2021-02-24 22:00:00,1239,28,1012,17,113,44,12,1,0
2021-02-24 23:00:00,1289,26,1012,18,113,51,12,1,0
2021-02-25 00:00:00,1326,24,1012,19,113,57,12,1,0
2021-02-25 01:00:00,1310,23,1012,19,113,55,12,1,0
2021-02-25 02:00:00,1228,23,1012,20,113,53,12,1,0
2021-02-25 03:00:00,1306,21,1012,20,113,52,12,1,0
2021-02-25 04:00:00,1330,21,1012,21,113,55,12,1,0
2021-02-25 05:00:00,1283,20,1012,22,113,58,13,1,0
2021-02-25 06:00:00,1257,20,1012,22,113,61,14,1,0
2021-02-25 07:00:00,1277,20,1013,21,113,63,15,1,0
2021-02-25 08:00:00,1340,22,1013,19,113,65,16,1,0
2021-02-25 09:00:00,1312,24,1013,17,113,67,17,1,0
2021-02-25 10:00:00,1263,27,1012,16,113,69,15,1,0
2021-02-25 11:00:00,1294,30,1012,14,113,71,14,1,0
2021-02-25 12:00:00,1272,32,1011,12,113,73,12,1,0
2021-02-25 13:00:00,1334,34,1010,12,113,59,10,1,0
2021-02-25 14:00:00,1327,35,1009,12,113,45,9,1,0
2021-02-25 15:00:00,1353,36,1008,11,113,31,7,1,0
2021-02-25 16:00:00,1262,36,1008,12,113,24,8,1,0
2021-02-25 17:00:00,1317,35,1008,13,113,17,9,1,0
2021-02-25 18:00:00,1342,35,1008,14,113,10,10,1,0
2021-02-25 19:00:00,1247,33,1008,15,113,21,11,1,0
2021-02-25 20:00:00,1312,31,1009,16,113,32,12,1,0
2021-02-25 21:00:00,1350,30,1010,17,113,43,13,1,0
2021-02-25 22:00:00,1309,28,1010,18,113,48,13,1,0
2021-02-25 23:00:00,1304,26,1011,19,113,54,12,1,0
2021-02-26 00:00:00,1503,26,1011,21,113,59,12,1,0
2021-02-26 01:00:00,1477,24,1011,22,113,59,11,1,0
2021-02-26 02:00:00,1466,23,1010,23,113,58,11,1,0
2021-02-26 03:00:00,1536,22,1010,24,113,58,10,1,0
2021-02-26 04:00:00,1543,22,1010,24,113,58,10,1,0
2021-02-26 05:00:00,1521,22,1011,24,113,59,10,1,0
2021-02-26 06:00:00,1441,21,1011,25,113,59,10,1,0
2021-02-26 07:00:00,1522,22,1011,23,113,70,10,1,0
2021-02-26 08:00:00,1541,24,1012,21,113,81,10,1,0
2021-02-26 09:00:00,1516,26,1012,19,113,92,10,1,0
2021-02-26 10:00:00,1440,29,1011,17,113,114,10,1,0
2021-02-26 11:00:00,1588,32,1011,16,113,136,10,1,0
2021-02-26 12:00:00,1429,34,1010,14,113,159,10,1,0
2021-02-26 13:00:00,1462,35,1009,14,113,176,9,1,0
2021-02-26 14:00:00,1460,35,1008,13,113,193,7,1,0
2021-02-26 15:00:00,1536,36,1007,13,113,210,6,1,0
2021-02-26 16:00:00,1463,36,1007,15,113,228,6,1,0
2021-02-26 17:00:00,1535,36,1007,16,113,247,5,1,0
2021-02-26 18:00:00,1487,35,1007,18,113,265,5,1,0
2021-02-26 19:00:00,1584,33,1007,19,113,219,6,1,0
2021-02-26 20:00:00,1500,31,1008,21,113,173,6,1,0
2021-02-26 21:00:00,1492,30,1009,22,113,127,7,1,0
2021-02-26 22:00:00,1438,28,1009,23,113,130,7,1,0
2021-02-26 23:00:00,1495,27,1009,24,113,134,7,1,0
2021-02-27 00:00:00,1561,25,1010,24,113,137,7,0,0
2021-02-27 01:00:00,1485,24,1010,24,113,115,7,0,0
2021-02-27 02:00:00,1445,24,1009,23,113,93,8,0,0
2021-02-27 03:00:00,1491,23,1009,23,113,72,8,0,0
2021-02-27 04:00:00,1486,22,1010,23,113,73,8,0,0
2021-02-27 05:00:00,1532,22,1010,24,113,74,8,0,0
2021-02-27 06:00:00,1483,22,1011,25,113,75,7,0,0
2021-02-27 07:00:00,1491,22,1011,24,113,81,8,0,0
2021-02-27 08:00:00,1497,24,1011,23,113,87,8,0,0
2021-02-27 09:00:00,1539,26,1012,22,113,93,9,0,0
2021-02-27 10:00:00,1486,29,1011,22,113,108,12,0,0
2021-02-27 11:00:00,1539,31,1010,21,113,123,12,0,0
2021-02-27 12:00:00,1465,34,1010,21,113,139,8,0,0
2021-02-27 13:00:00,1545,35,1009,21,113,152,6,0,0
2021-02-27 14:00:00,1538,36,1008,21,113,165,5,0,0
2021-02-27 15:00:00,1488,36,1007,21,113,178,3,0,0
2021-02-27 16:00:00,1496,36,1006,22,113,185,5,0,0
2021-02-27 17:00:00,1485,35,1006,24,113,192,7,0,0
2021-02-27 18:00:00,1485,34,1006,26,113,199,9,0,0
2021-02-27 19:00:00,1534,32,1007,25,113,170,10,0,0
2021-02-27 20:00:00,1479,31,1008,23,113,141,11,0,0
2021-02-27 21:00:00,1511,30,1009,21,113,112,12,0,0
2021-02-27 22:00:00,1498,29,1009,21,113,97,12,0,0
2021-02-27 23:00:00,1461,27,1009,20,113,81,12,0,0
2021-02-28 00:00:00,1497,26,1009,20,113,65,12,0,0
2021-02-28 01:00:00,1551,25,1009,21,113,66,12,0,0
2021-02-28 02:00:00,1600,25,1009,21,113,67,12,0,0
2021-02-28 03:00:00,1524,23,1009,22,113,67,12,0,0
2021-02-28 04:00:00,1541,22,1009,22,113,68,13,0,0
2021-02-28 05:00:00,1424,22,1009,22,113,69,13,0,0
2021-02-28 06:00:00,1519,22,1010,22,113,69,14,0,0
2021-02-28 07:00:00,1474,22,1010,20,113,70,15,0,0
2021-02-28 08:00:00,1510,24,1010,18,113,71,17,0,0
2021-02-28 09:00:00,1431,26,1011,16,113,72,18,0,0
2021-02-28 10:00:00,1457,28,1010,14,113,73,18,0,0
2021-02-28 11:00:00,1557,32,1009,13,113,75,17,0,0
2021-02-28 12:00:00,1620,33,1009,11,113,76,16,0,0
2021-02-28 13:00:00,1489,35,1008,10,113,71,15,0,0
2021-02-28 14:00:00,1464,36,1006,10,113,67,14,0,0
2021-02-28 15:00:00,1489,36,1005,10,113,62,14,0,0
2021-02-28 16:00:00,1483,36,1006,10,113,56,14,0,0
2021-02-28 17:00:00,1487,36,1006,11,113,50,13,0,0
2021-02-28 18:00:00,1468,35,1006,12,113,43,13,0,0
2021-02-28 19:00:00,1519,33,1006,12,113,45,14,0,0
2021-02-28 20:00:00,1524,32,1007,13,113,46,14,0,0
2021-02-28 21:00:00,1537,30,1008,14,113,47,14,0,0
2021-02-28 22:00:00,1504,29,1009,14,113,50,14,0,0
2021-02-28 23:00:00,1549,27,1009,14,113,52,14,0,0
2021-03-01 00:00:00,1495,26,1010,14,113,55,14,1,0
2021-03-01 01:00:00,1531,25,1010,14,113,55,15,1,0
2021-03-01 02:00:00,1490,24,1009,14,113,56,16,1,0
2021-03-01 03:00:00,1555,24,1009,14,113,56,17,1,0
2021-03-01 04:00:00,1572,23,1009,14,113,58,18,1,0
2021-03-01 05:00:00,1450,23,1010,14,113,60,18,1,0
2021-03-01 06:00:00,1497,22,1010,14,113,62,18,1,0
2021-03-01 07:00:00,1519,22,1010,13,113,65,18,1,0
2021-03-01 08:00:00,1516,23,1011,12,113,68,18,1,0
2021-03-01 09:00:00,1541,26,1011,12,113,71,18,1,0
2021-03-01 10:00:00,1506,28,1010,11,113,72,18,1,0
2021-03-01 11:00:00,1520,31,1010,10,113,73,18,1,0
2021-03-01 12:00:00,1452,33,1009,9,113,74,17,1,0
2021-03-01 13:00:00,1479,36,1008,9,113,70,17,1,0
2021-03-01 14:00:00,1508,37,1007,8,113,66,16,1,0
2021-03-01 15:00:00,1439,37,1006,8,113,61,15,1,0
2021-03-01 16:00:00,1532,37,1006,9,113,55,15,1,0
2021-03-01 17:00:00,1499,37,1006,10,113,50,14,1,0
2021-03-01 18:00:00,1518,35,1006,11,113,44,14,1,0
2021-03-01 19:00:00,1537,33,1007,12,113,44,13,1,0
2021-03-01 20:00:00,1507,31,1008,13,113,45,13,1,0
2021-03-01 21:00:00,1447,30,1009,14,113,45,13,1,0
2021-03-01 22:00:00,1510,29,1009,14,113,48,14,1,0
2021-03-01 23:00:00,1467,27,1009,15,113,51,14,1,0
2021-03-02 00:00:00,1454,26,1010,15,113,54,15,1,0
2021-03-02 01:00:00,1539,25,1009,16,113,54,16,1,0
2021-03-02 02:00:00,1505,25,1009,17,113,54,16,1,0
2021-03-02 03:00:00,1469,24,1009,18,113,54,17,1,0
2021-03-02 04:00:00,1503,24,1009,18,113,55,17,1,0
2021-03-02 05:00:00,1552,24,1010,18,113,57,18,1,0
2021-03-02 06:00:00,1501,23,1010,17,113,58,19,1,0
2021-03-02 07:00:00,1516,23,1011,16,113,60,21,1,0
2021-03-02 08:00:00,1524,24,1011,14,113,63,22,1,0
2021-03-02 09:00:00,1590,26,1012,13,113,65,23,1,0
2021-03-02 10:00:00,1512,29,1011,12,113,66,23,1,0
2021-03-02 11:00:00,1459,31,1011,10,113,68,22,1,0
2021-03-02 12:00:00,1499,33,1010,9,113,70,22,1,0
2021-03-02 13:00:00,1542,35,1009,9,113,68,20,1,0
2021-03-02 14:00:00,1461,36,1008,9,113,66,19,1,0
2021-03-02 15:00:00,1479,36,1007,8,113,65,17,1,0
2021-03-02 16:00:00,1525,36,1007,9,113,58,16,1,0
2021-03-02 17:00:00,1489,36,1007,10,113,51,16,1,0
2021-03-02 18:00:00,1518,34,1007,11,113,44,15,1,0
2021-03-02 19:00:00,1488,32,1008,11,113,44,15,1,0
2021-03-02 20:00:00,1560,30,1008,12,113,43,15,1,0
2021-03-02 21:00:00,1518,29,1009,13,113,42,16,1,0
2021-03-02 22:00:00,1519,28,1010,13,113,46,16,1,0
2021-03-02 23:00:00,1470,27,1010,14,113,49,16,1,0
2021-03-03 00:00:00,1501,26,1010,14,113,53,16,1,0
2021-03-03 01:00:00,1466,25,1010,15,113,55,16,1,0
2021-03-03 02:00:00,1551,24,1010,15,113,58,16,1,0
2021-03-03 03:00:00,1447,23,1009,16,113,60,16,1,0
2021-03-03 04:00:00,1460,23,1010,16,113,61,17,1,0
2021-03-03 05:00:00,1551,23,1010,16,113,61,17,1,0
2021-03-03 06:00:00,1530,23,1010,16,113,62,18,1,0
2021-03-03 07:00:00,1520,23,1011,15,113,62,19,1,0
2021-03-03 08:00:00,1500,24,1011,14,113,62,21,1,0
2021-03-03 09:00:00,1530,26,1012,12,113,63,22,1,0
2021-03-03 10:00:00,1461,29,1011,11,113,65,21,1,0
2021-03-03 11:00:00,1466,31,1010,10,113,68,21,1,0
2021-03-03 12:00:00,1509,33,1010,9,113,70,20,1,0
2021-03-03 13:00:00,1555,35,1009,8,113,67,19,1,0
2021-03-03 14:00:00,1483,36,1008,8,113,64,18,1,0
2021-03-03 15:00:00,1539,37,1007,8,113,60,16,1,0
2021-03-03 16:00:00,1527,37,1007,8,113,54,16,1,0
2021-03-03 17:00:00,1544,36,1007,9,113,48,15,1,0
2021-03-03 18:00:00,1504,34,1007,10,113,42,15,1,0
2021-03-03 19:00:00,1465,33,1008,10,113,41,15,1,0
